SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw
 + c ESI Full pr 103.100 [100.000-400.000] 
Scan #:877 
RT: 4.43 
AV: 1 
Data points: 84
Mass,Intensity
120.048057556152,1181.89489746094
120.972007751465,771.421142578125
130.208053588867,5521.607421875
130.834014892578,234.498733520508
132.141067504883,3508.55224609375
144.690063476563,944.491333007813
148.404006958008,691.9755859375
157.305053710938,476.390533447266
159.158065795898,4008.01098632813
159.953063964844,89.0407104492188
161.472061157227,209.421142578125
164.21305847168,409.704742431641
166.262054443359,10960.365234375
167.110061645508,1541.72290039063
175.338012695313,219.584106445313
176.5830078125,108.484329223633
188.196060180664,29546.291015625
189.319061279297,2981.51953125
190.068008422852,1081.82080078125
191.250015258789,140.914505004883
193.919006347656,324.566497802734
201.527053833008,145.652252197266
202.392013549805,555.123779296875
203.754013061523,284.127807617188
205.307052612305,14315.9765625
206.28401184082,110.052612304688
207.43701171875,784.364624023438
214.336013793945,262.163787841797
217.963012695313,731.477783203125
218.918014526367,549.55126953125
220.872055053711,128.368423461914
221.76301574707,1011.03149414063
223.19206237793,994.157958984375
223.920013427734,1503.92370605469
225.863006591797,308.635894775391
229.916061401367,528.239807128906
231.261016845703,728.957763671875
233.962066650391,140.76545715332
235.626007080078,319.088684082031
237.349060058594,7400.14306640625
238.681060791016,397.404205322266
240.31201171875,563.389953613281
241.001007080078,152.993240356445
247.919006347656,740.324096679688
248.667007446289,202.173461914063
249.416015625,602.258605957031
252.208053588867,147.157104492188
253.382064819336,518.050659179688
255.091064453125,1542.19396972656
257.167022705078,284.598175048828
263.251007080078,821.361328125
267.246063232422,7380.92724609375
268.246063232422,1341.15380859375
269.095001220703,528.62255859375
273.170013427734,19.843204498291
273.8330078125,42.3254776000977
284.167022705078,791.430114746094
288.425994873047,218.41032409668
289.953063964844,200.298217773438
292.666015625,622.074279785156
294.450073242188,1031.1005859375
295.088073730469,618.215759277344
298.339996337891,18.2136344909668
303.387023925781,921.007629394531
304.914001464844,851.371826171875
309.25,680.073791503906
312.436065673828,1361.78271484375
315.080047607422,857.978149414063
321.5,243.237228393555
325.835021972656,239.230346679688
330.667999267578,359.425262451172
333,277.703063964844
333.667022705078,241.389984130859
338.716064453125,1039.07006835938
342.731048583984,110.680511474609
351.519012451172,12.6418733596802
361.667022705078,836.296264648438
363.502014160156,24.6821174621582
365.150024414063,42.5107192993164
366.860046386719,1035.14697265625
373.925018310547,286.867980957031
375.092010498047,126.837677001953
383.416015625,142.484069824219
394.834014892578,972.827392578125
