SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw
 + c ESI Full pr 130.100 [100.000-400.000] 
Scan #:876 
RT: 4.43 
AV: 1 
Data points: 153
Mass,Intensity
130.302062988281,1920.93334960938
130.912002563477,47.8579978942871
132.29606628418,1164.49523925781
157.138061523438,4484.66162109375
158.455062866211,3425.89819335938
159.297058105469,28821.701171875
160.290054321289,5423.05517578125
166.363006591797,80.2609024047852
171.419006347656,82.1809158325195
173.344009399414,629.063598632813
174.151016235352,300.824401855469
175.355056762695,2299.72290039063
180.166015625,1188.0283203125
185.171005249023,114.762229919434
188.235061645508,8444.9521484375
189.139007568359,128.478424072266
192.727066040039,179.6123046875
193.584014892578,170.291961669922
200.340057373047,2011.38159179688
201.368011474609,523.95361328125
202.799057006836,2039.72521972656
203.425003051758,1077.51623535156
205.274063110352,123101.796875
206.262054443359,7927.3955078125
207.044067382813,273.972259521484
209.25700378418,186.919357299805
212.358016967773,174.30192565918
218.334014892578,875.238464355469
219.948059082031,1048.61474609375
221.360061645508,9373.9326171875
224.0830078125,110.097106933594
229.666015625,132.375946044922
231.11100769043,1498.6142578125
232.666015625,35.953670501709
234.0830078125,631.154479980469
235.334014892578,914.240234375
236.504013061523,274.652099609375
238.003005981445,357.815704345703
239.426010131836,609.915405273438
241.416015625,898.48681640625
242.499008178711,97.1830368041992
244.167007446289,818.428100585938
246.22900390625,529.717529296875
246.975067138672,2482.43334960938
247.801055908203,2130.626953125
253.169006347656,244.475372314453
256.916015625,200.111679077148
259.547058105469,318.905792236328
260.645050048828,454.370513916016
261.386047363281,600.649536132813
263.261047363281,109.834213256836
266.667999267578,777.902587890625
267.417022705078,1821.38500976563
268.466003417969,240.31494140625
272.358001708984,374.492034912109
273.35400390625,1001.54742431641
275.084014892578,691.842163085938
276.440063476563,1729.62829589844
277.983062744141,301.268005371094
279.8330078125,767.989074707031
280.567016601563,328.648803710938
281.917999267578,92.4940414428711
283.39599609375,631.30419921875
284.3330078125,384.048858642578
287.698059082031,630.367980957031
288.5,709.008117675781
289.484008789063,478.086212158203
290.404022216797,709.270812988281
293.046020507813,55.6457443237305
294.131072998047,1394.72033691406
294.846008300781,1427.3916015625
295.667022705078,579.6201171875
298.732025146484,305.771179199219
299.756072998047,821.168334960938
301.175994873047,67.4669342041016
301.803070068359,1616.88916015625
303.135070800781,368.670806884766
304.742065429688,447.470581054688
307.329071044922,184.065460205078
308.72705078125,1546.9775390625
309.449066162109,481.666351318359
310.509063720703,1326.84899902344
311.516998291016,51.6420822143555
313.267059326172,1245.38671875
314.253997802734,30.4038715362549
315.892059326172,888.763854980469
317.035003662109,947.425903320313
318.5830078125,5.09145307540894
319.316070556641,346.898406982422
320.771057128906,923.738647460938
321.473022460938,367.850219726563
322.991058349609,67.2273559570313
324.871002197266,484.312561035156
326.882049560547,774.365112304688
329.367004394531,687.113830566406
330.748046875,3064.82080078125
333.249053955078,1588.92370605469
334.420074462891,29270.138671875
335.230072021484,3389.17944335938
337.043060302734,672.529479980469
337.781066894531,1527.28918457031
339.402008056641,169.987640380859
341.697052001953,289.267425537109
343.531066894531,1297.30908203125
344.850067138672,845.0390625
345.75,24.1095027923584
346.451019287109,1553.67724609375
347.415069580078,2298.09130859375
348.587005615234,736.530639648438
349.252014160156,25.3528442382813
350.154998779297,408.879150390625
350.835021972656,386.320098876953
351.853057861328,3044.95288085938
352.980072021484,1436.61279296875
353.986053466797,3032.21728515625
355.033050537109,1745.45104980469
357.531066894531,4566.18505859375
358.204010009766,675.6298828125
359.200073242188,2989.08715820313
360.109069824219,1270.27795410156
360.840057373047,2143.53393554688
363.297058105469,652.793579101563
364.172058105469,1432.248046875
365.090057373047,613.620788574219
366.06005859375,300.586303710938
367.078063964844,2994.96997070313
368.419067382813,2714.20483398438
369.466064453125,1437.25830078125
370.812072753906,1324.61657714844
371.917022705078,156.214447021484
374.045074462891,3628.0537109375
375.292053222656,1636.89868164063
376.540069580078,1221.17321777344
377.677062988281,3768.83935546875
378.868011474609,713.793823242188
379.671997070313,42.9487838745117
381.002014160156,92.1263885498047
382.208068847656,3030.07861328125
382.972015380859,493.618103027344
383.602996826172,1023.58337402344
384.56005859375,2151.0869140625
385.468017578125,1835.32434082031
387.223052978516,5788.33935546875
388.033050537109,2143.65307617188
388.985046386719,667.105102539063
390.009063720703,3106.255859375
391.552062988281,3411.42309570313
392.942047119141,2127.52026367188
394.243072509766,2338.669921875
395.267059326172,1310.123046875
396.417022705078,94.156120300293
397.689056396484,296.241363525391
399.167053222656,2688.53662109375
