SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw
 + c ESI Full pr 130.100 [100.000-400.000] 
Scan #:1172 
RT: 5.92 
AV: 1 
Data points: 107
Mass,Intensity
158.330017089844,128.597351074219
159.990005493164,290.502838134766
169.910003662109,130.142364501953
176.353057861328,1411.087890625
183.751007080078,816.879028320313
189.195007324219,14.0909290313721
191.834014892578,330.801208496094
199.177017211914,311.119293212891
201.672012329102,39.4451942443848
202.508010864258,217.779449462891
208.170013427734,574.756042480469
216.973052978516,1053.52673339844
230.000015258789,314.443756103516
240.251007080078,475.712585449219
243.267059326172,30088.130859375
244.275054931641,3105.72314453125
245.322067260742,866.361938476563
246.0830078125,289.803771972656
247.253005981445,225.330520629883
249.009002685547,119.031097412109
249.667007446289,616.828491210938
254.924011230469,100.903861999512
255.584014892578,38.7236862182617
256.834014892578,65.2089614868164
260.227996826172,4.2375955581665
267.256011962891,547.645385742188
268.204071044922,169.432098388672
269.107055664063,1207.17041015625
270.502014160156,344.146911621094
274.095001220703,129.956954956055
274.751007080078,301.386505126953
277.0830078125,182.145248413086
279.337066650391,740.885681152344
282.506011962891,26.7581443786621
283.843017578125,22.4646739959717
285.403045654297,63.4825439453125
286.118011474609,81.2958831787109
289.408050537109,6299.10302734375
290.572052001953,419.655883789063
291.369049072266,83006.84375
292.385070800781,8610.7705078125
293.231048583984,2345.8994140625
294.071044921875,1985.58581542969
301.335021972656,613.704162597656
302.813049316406,710.550720214844
303.85205078125,1364.06091308594
305.167999267578,1197.24621582031
307.023010253906,521.6708984375
307.835998535156,968.847717285156
308.861022949219,196.946960449219
311.194061279297,1057.611328125
314.425018310547,520.206970214844
316.133056640625,1176.32897949219
317.284057617188,1489.97314453125
319.003021240234,241.115768432617
320.339996337891,400.952392578125
321.31201171875,20.2968330383301
322.169006347656,1160.46459960938
327.427062988281,1591.00891113281
329.561004638672,627.177368164063
330.948059082031,2250.111328125
332.313995361328,384.804260253906
334.265014648438,59.7637329101563
335.5,630.688293457031
336.580047607422,167.263580322266
337.5,133.802322387695
338.167022705078,564.815673828125
338.835021972656,746.407104492188
339.917022705078,582.544372558594
341.940063476563,295.640350341797
346.467071533203,3747.57348632813
347.559997558594,3167.86352539063
349.518005371094,163.932495117188
350.585052490234,2275.30224609375
351.5,263.379150390625
355.512023925781,331.250122070313
356.132995605469,490.536926269531
357.251007080078,119.241737365723
358.364013671875,222.00830078125
360.129058837891,1799.64086914063
361.222045898438,1290.83020019531
362.181060791016,735.408203125
364.503021240234,1536.16491699219
366.5830078125,1105.74682617188
367.974060058594,86.3382415771484
369.381011962891,115.437110900879
371.808074951172,155.456436157227
373.5,15.9366064071655
374.253997802734,1211.79565429688
375.343048095703,2813.025390625
377.503021240234,921.5830078125
379.219055175781,203.514587402344
380.468017578125,584.867126464844
381.217010498047,967.371398925781
383.955047607422,361.179748535156
384.800048828125,1304.14440917969
386.001007080078,253.622192382813
387.47607421875,5.20721387863159
389.082061767578,596.29833984375
392.339019775391,44.2117576599121
393.517059326172,583.580810546875
394.394073486328,1587.33251953125
395.324066162109,1404.99731445313
396.472045898438,1456.8447265625
397.2890625,2211.9169921875
398.164001464844,1359.21142578125
399.188049316406,512.378051757813
