SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw
 + c ESI Full pr 103.100 [100.000-400.000] 
Scan #:1297 
RT: 6.56 
AV: 1 
Data points: 67
Mass,Intensity
105.500007629395,1003.02691650391
123.50301361084,63.6776504516602
130.078063964844,2679.24536132813
130.719009399414,526.950805664063
132.836013793945,667.754150390625
138.668014526367,195.477920532227
144.085006713867,786.333740234375
146.500015258789,283.917297363281
147.5830078125,1329.62158203125
148.325012207031,216.288131713867
161.327056884766,835.937438964844
162.245056152344,782.815002441406
163.361053466797,762.446411132813
166.370056152344,3516.94921875
168.339004516602,82.9531402587891
171.162063598633,1504.240234375
176.223052978516,28575.91796875
177.030059814453,1316.98754882813
177.666015625,180.533554077148
180.669006347656,270.877502441406
183.421005249023,252.793975830078
189.070007324219,225.046508789063
205.581008911133,590.212036132813
207.556060791016,573.7099609375
208.179016113281,208.653717041016
213.501007080078,404.506042480469
222.417007446289,360.117858886719
228.251007080078,61.9186477661133
240.500015258789,599.087158203125
243.667007446289,606.378051757813
246.088012695313,489.600067138672
251.850006103516,119.970268249512
256.901062011719,51.8779296875
261.199005126953,1501.85266113281
263.546020507813,319.257232666016
274.003021240234,897.837646484375
287.272003173828,270.447570800781
290.923004150391,63.4736480712891
295.984069824219,1074.77160644531
297.349060058594,1539.29675292969
299.294006347656,2382.66137695313
301.334014892578,38.2979698181152
303.117065429688,494.8154296875
303.984069824219,141.612884521484
304.835021972656,748.983459472656
305.507019042969,52.194019317627
310.417022705078,50.4956436157227
318.253021240234,484.8671875
319.100006103516,65.2899551391602
327.084014892578,162.234558105469
331.170013427734,460.797332763672
337.167022705078,1364.94873046875
338.418060302734,1038.29895019531
342.166015625,53.3851509094238
349.576049804688,567.232788085938
353.5,40.6671943664551
355.667022705078,442.967620849609
357.220062255859,2373.67700195313
360.5,201.432067871094
361.473999023438,313.626403808594
367.158020019531,34.409782409668
370.502014160156,818.984558105469
371.417999267578,263.697509765625
378.851013183594,95.4213027954102
384.369049072266,563.905029296875
387.332000732422,1252.48376464844
398.173004150391,40.9581108093262
