SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_89_116.raw
 + c ESI Full pr 89.000 [100.000-400.000] 
Scan #:1241 
RT: 6.27 
AV: 1 
Data points: 35
Mass,Intensity
114.971008300781,834.771789550781
132.502014160156,236.669418334961
134.0830078125,376.496063232422
143.584014892578,134.333312988281
157.171005249023,25.2973461151123
161.250015258789,290.163909912109
162.203063964844,4515.26611328125
164.200057983398,672.740356445313
177.135055541992,5693.806640625
186.237014770508,225.275970458984
190.409057617188,586.670593261719
195.156005859375,563.494567871094
195.8330078125,66.7982482910156
203.215057373047,263.227325439453
204.59001159668,28.2379264831543
207.334014892578,1280.97155761719
208.312057495117,2124.24389648438
242.753005981445,853.109741210938
249.584014892578,492.429901123047
296.752014160156,308.208587646484
300.584014892578,106.355445861816
310.312072753906,50726.46484375
311.213073730469,3698.724609375
311.916046142578,207.351196289063
313.369049072266,329.674713134766
327.522064208984,603.31591796875
332.0830078125,306.893005371094
363.917999267578,25.6888790130615
366.451019287109,103.118270874023
368.667022705078,1280.17272949219
369.416015625,135.63151550293
378.921020507813,58.6680564880371
380.917999267578,45.2349014282227
384.674011230469,106.209823608398
393.932006835938,224.433654785156
