SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_89_116.raw
 + c ESI Full pr 116.000 [100.000-400.000] 
Scan #:1354 
RT: 6.85 
AV: 1 
Data points: 62
Mass,Intensity
157.169006347656,39.1779174804688
160.918014526367,273.014129638672
162.272064208984,11381.384765625
162.926010131836,167.883377075195
164.002014160156,15.2886543273926
171.085006713867,548.1923828125
172.387008666992,484.203460693359
173.758010864258,717.625610351563
175.166015625,68.6589584350586
178.417007446289,1086.31652832031
184.441055297852,1292.30383300781
185.620010375977,551.86328125
186.416015625,519.711730957031
188.237060546875,634.246765136719
189.918014526367,98.7634735107422
192.167053222656,83.8498687744141
197.918014526367,251.910858154297
198.916015625,546.709350585938
203.043060302734,2163.15380859375
203.916015625,33.8318252563477
205.406005859375,99.2975692749023
208.271057128906,6961.9052734375
208.981063842773,2731.04150390625
211.0830078125,151.970596313477
212.084014892578,634.421325683594
213.427017211914,12.0132398605347
214.501007080078,254.716064453125
215.3330078125,268.766571044922
231.571060180664,728.910217285156
235.352005004883,391.755432128906
243.000061035156,508.405395507813
247.313064575195,130.76237487793
249.001007080078,116.672142028809
259.0830078125,183.820343017578
262.337005615234,233.628631591797
263.363067626953,639.236511230469
276.917999267578,709.445434570313
291.033996582031,1653.87683105469
291.688049316406,219.241317749023
298.166015625,222.803771972656
313.167022705078,1143.40734863281
321.3330078125,169.45817565918
326.835998535156,535.099548339844
327.667022705078,486.488159179688
333.421997070313,943.578796386719
337.0830078125,242.856048583984
340.25,222.114883422852
341.272064208984,910.160522460938
343.834014892578,353.487152099609
345.417999267578,177.950164794922
360.085021972656,475.617370605469
362.5,407.185760498047
364.5,265.892547607422
367.291015625,111.691505432129
380.085998535156,809.359191894531
382.413055419922,78.7358932495117
385.753997802734,621.3251953125
388.675018310547,163.469024658203
392.463012695313,363.131286621094
394.3330078125,18.1583862304688
395.917999267578,320.239044189453
398.485015869141,45.714111328125
