SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw
 + c ESI Full pr 103.100 [100.000-400.000] 
Scan #:945 
RT: 4.78 
AV: 1 
Data points: 91
Mass,Intensity
131.085006713867,17.2114391326904
133.126007080078,47.6055908203125
141.250015258789,857.410461425781
143.251007080078,1446.96728515625
143.918014526367,869.762878417969
147.335006713867,105.106666564941
149.082015991211,19.6553344726563
161.271057128906,487.010681152344
163.256011962891,684.415222167969
166.158065795898,1712.00695800781
173.260009765625,163.177810668945
176.256011962891,364.689239501953
189.419006347656,427.296508789063
190.500015258789,1149.74682617188
193.000015258789,436.118774414063
194.5830078125,299.469573974609
207.114059448242,479.743621826172
212.753005981445,592.648620605469
215.500015258789,295.341918945313
219.332015991211,31.0598640441895
220.242004394531,114.476600646973
220.918014526367,114.195434570313
222.838012695313,663.145568847656
226.3330078125,1186.09228515625
231.249008178711,67.0054321289063
235.667007446289,363.707000732422
238.179061889648,562.190551757813
245.750015258789,150.806045532227
248.8330078125,386.125030517578
251.298004150391,79.8134918212891
255.501007080078,483.000518798828
257.456024169922,11.0219688415527
260.126007080078,878.711120605469
261.005065917969,1192.02465820313
261.835052490234,80.6735229492188
263.013061523438,2160.98046875
263.751007080078,39.8670120239258
265.347045898438,25849.419921875
266.253051757813,4516.6123046875
267.002014160156,1164.40270996094
273.490997314453,271.691680908203
275.819000244141,668.953308105469
276.670013427734,386.351745605469
277.443054199219,551.427917480469
278.238067626953,2467.45947265625
279.346008300781,922.890075683594
280.433013916016,276.581115722656
281.209045410156,92.4736480712891
285.552062988281,1665.84375
286.244995117188,1228.85729980469
287.9970703125,2634.505859375
289.5,925.553527832031
292.423004150391,57.9162063598633
294.22705078125,841.463745117188
295.3330078125,589.758117675781
303.155059814453,202.629531860352
304.483001708984,225.829208374023
306.167022705078,18.743200302124
308.036071777344,1177.6455078125
310.492065429688,427.4580078125
317.890014648438,426.666412353516
320.256011962891,31.9297389984131
323.519012451172,198.586181640625
324.525054931641,2044.27893066406
329.588012695313,597.485595703125
331.038055419922,219.916687011719
332.170013427734,1213.38916015625
333.554016113281,64.8565979003906
335.417999267578,751.312133789063
339.506011962891,376.009918212891
341.670074462891,125.285598754883
343.919006347656,74.6895980834961
344.927001953125,919.886474609375
347.001007080078,61.3379783630371
348.502014160156,64.3070449829102
349.271057128906,128.353790283203
356.666015625,131.642059326172
361.344055175781,787.841796875
366.321044921875,507.681335449219
367.054016113281,20.3824234008789
371.253997802734,28.7039909362793
375.542053222656,284.578216552734
376.335021972656,18.6194839477539
377.089996337891,181.557479858398
385.8330078125,405.843048095703
388.916015625,57.9910507202148
390,220.020126342773
393.335998535156,829.128540039063
395.695007324219,44.5953025817871
397.835021972656,325.229644775391
399.751007080078,315.520263671875
