SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_89_116.raw
 + c ESI Full pr 89.000 [100.000-400.000] 
Scan #:1491 
RT: 7.54 
AV: 1 
Data points: 30
Mass,Intensity
117.303009033203,741.083312988281
131.087005615234,677.502807617188
156.423065185547,1750.28479003906
162.200057983398,3261.0419921875
163.055053710938,156.858322143555
172.416015625,245.396118164063
177.360061645508,4336.9833984375
178.082015991211,747.172729492188
185.334014892578,942.623962402344
186.337005615234,701.211181640625
190.189010620117,69.1939392089844
191.3330078125,305.108276367188
195.423004150391,457.537292480469
203.220016479492,131.440841674805
208.17106628418,1266.66735839844
249.250015258789,1726.19519042969
253.3330078125,50.208740234375
269.920013427734,301.113006591797
282.256011962891,465.059906005859
283.253021240234,176.547088623047
318.635070800781,589.069396972656
334.320007324219,19.2444591522217
336.912017822266,877.757202148438
344.417022705078,974.047668457031
358.587005615234,594.907653808594
380.446044921875,26934.794921875
381.665069580078,4804.88330078125
389.084014892578,336.700592041016
392.258056640625,591.942199707031
395.085998535156,157.412826538086
