SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_89_116.raw
 + c ESI Full pr 116.000 [100.000-400.000] 
Scan #:1458 
RT: 7.37 
AV: 1 
Data points: 54
Mass,Intensity
134.084014892578,211.143569946289
144.168014526367,809.513000488281
146.417007446289,858.19140625
159.412002563477,797.196899414063
160.500015258789,173.956039428711
162.253067016602,11641.99609375
171.84001159668,17.2256298065186
173.209014892578,225.395553588867
175.603012084961,240.837295532227
176.307006835938,241.417388916016
190.158065795898,241.741485595703
198.06005859375,145.789123535156
199.916015625,107.166046142578
200.8330078125,182.026412963867
203.237060546875,2348.30346679688
204.502014160156,405.127075195313
205.750015258789,662.510498046875
208.204055786133,7970.9130859375
213.205017089844,162.707733154297
229.000015258789,24.6680850982666
231.015014648438,27.0324974060059
243.751007080078,85.1859436035156
247.417007446289,230.858917236328
249.114059448242,1663.44775390625
257.167999267578,336.656097412109
259.253021240234,572.628662109375
263.334014892578,413.561492919922
277.309997558594,6.37848854064941
289.572021484375,133.388793945313
303.3330078125,339.560516357422
304.167022705078,31.5318470001221
314.003997802734,250.54621887207
315.666015625,12.9669466018677
326.759002685547,23.447452545166
333.671997070313,18.9181709289551
349.218048095703,1438.45251464844
350.334014892578,600.575012207031
353.576995849609,48.9880752563477
355.547058105469,898.126586914063
356.60205078125,1907.36596679688
358.779022216797,41.247444152832
368.545013427734,1605.92919921875
371.084014892578,353.104187011719
372.25,440.495544433594
373.274017333984,883.952453613281
374.125,776.250244140625
375.515014648438,142.143218994141
377.252014160156,429.451293945313
378.501007080078,470.66748046875
383.251007080078,600.707092285156
386.334014892578,205.780914306641
389.214996337891,237.2197265625
391.268005371094,179.521133422852
394.257019042969,299.556365966797
