SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw
 + c ESI Full pr 103.100 [100.000-400.000] 
Scan #:915 
RT: 4.62 
AV: 1 
Data points: 83
Mass,Intensity
121.173011779785,19.9215469360352
129.884063720703,1001.94836425781
137.000015258789,311.248413085938
139.753005981445,170.841903686523
149.558059692383,618.529968261719
158.263061523438,1027.67346191406
161.524017333984,276.720123291016
166.31706237793,13054.7880859375
174.250015258789,542.7080078125
177.918014526367,720.398742675781
178.533004760742,523.177124023438
179.918014526367,198.809494018555
181.171005249023,494.825744628906
187.552017211914,70.3403549194336
189.387054443359,1660.2685546875
191.047012329102,709.08544921875
192.176010131836,222.79704284668
195.170013427734,114.557830810547
208.390014648438,46.0962791442871
209.531005859375,1569.27661132813
216.422012329102,532.985778808594
218.417007446289,310.176208496094
222.001007080078,270.378479003906
223.084014892578,672.652648925781
226.001007080078,27.9091625213623
232.582061767578,587.996704101563
234.495010375977,469.866363525391
236.836013793945,28.0343933105469
237.499008178711,3.35895180702209
238.517013549805,30.3442077636719
240.037002563477,86.5099411010742
246.499008178711,7.54889011383057
249.629058837891,287.679748535156
255.750015258789,5.31576442718506
258.429016113281,103.02409362793
265.088012695313,34.3827743530273
270.881011962891,113.371894836426
274.083068847656,8.04221725463867
275.567016601563,152.427459716797
276.666015625,760.658935546875
278.166015625,524.216796875
281.526062011719,1933.06872558594
282.243011474609,415.322692871094
283.667022705078,290.566680908203
285.5,33.5774002075195
286.773071289063,1174.8935546875
289.3330078125,25.3181114196777
292.916015625,570.129821777344
293.902008056641,360.043365478516
295.095062255859,440.347869873047
296.279052734375,1799.91687011719
301.232055664063,635.780395507813
309.442016601563,714.093505859375
317.278045654297,1361.17492675781
318.27099609375,12.539192199707
319.496002197266,841.263122558594
321.236022949219,1101.9091796875
324.256011962891,102.70011138916
325.369995117188,808.915588378906
328.305999755859,365.634307861328
329.8330078125,541.889770507813
332.319000244141,902.288635253906
332.919006347656,573.498657226563
333.727020263672,812.826293945313
335.2080078125,1713.01171875
338.75,474.932434082031
340.334014892578,967.893371582031
341.835021972656,361.873565673828
345.251007080078,171.77766418457
350.416015625,33.3309097290039
351.171997070313,454.807983398438
353.116058349609,497.062652587891
358.005004882813,139.91081237793
367.513061523438,440.796600341797
375.342010498047,206.33952331543
379.799072265625,973.361145019531
383.335021972656,425.718170166016
386.916015625,176.191223144531
390.846069335938,216.556365966797
392.089019775391,711.6015625
394.581024169922,398.121551513672
395.5,849.470153808594
399.421997070313,198.885330200195
