SPECTRUM - MS
D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_89_116.raw
 + c ESI Full pr 89.000 [100.000-400.000] 
Scan #:1023 
RT: 5.17 
AV: 1 
Data points: 77
Mass,Intensity
118.834007263184,100.661094665527
134.108016967773,1032.45373535156
134.762008666992,462.562622070313
142.415008544922,274.875030517578
143.337005615234,146.550506591797
147.009002685547,63.8466148376465
157.602066040039,108.035202026367
162.223052978516,32540.591796875
163.051055908203,4008.05151367188
163.666015625,32.1291465759277
170.5830078125,823.419799804688
171.417007446289,82.8802642822266
172.696014404297,254.88688659668
177.074066162109,32.8941345214844
180.505004882813,189.024200439453
185.503005981445,688.552612304688
188.199066162109,1112.85559082031
189.93505859375,1117.3681640625
190.655014038086,1156.96520996094
195.250015258789,370.906372070313
202.752014160156,783.468811035156
203.532012939453,2652.86499023438
208.319061279297,12287.8623046875
209.084014892578,618.845825195313
229.500015258789,435.679809570313
231.239059448242,122.137626647949
243.173004150391,21.5089988708496
249.358016967773,63.3428611755371
250.667007446289,500.502746582031
251.334014892578,763.567810058594
255.282012939453,13.1021614074707
257.256011962891,29.3845825195313
259.404022216797,395.785125732422
260.587005615234,305.518280029297
265.417999267578,87.2376251220703
266.334014892578,144.513366699219
269.003021240234,77.9729614257813
271.086059570313,26.1620864868164
272.0830078125,435.859313964844
283.438018798828,84.3036117553711
285.671997070313,588.804016113281
287.670013427734,495.584838867188
300.001007080078,2261.83422851563
308.5,35.9216079711914
311.461059570313,925.3154296875
312.5830078125,221.282730102539
321.003021240234,579.805725097656
323.169006347656,583.678955078125
327.666015625,209.601318359375
329.584014892578,93.2150039672852
331.501007080078,43.4027976989746
339.417999267578,34.5218048095703
340.592010498047,515.246887207031
341.834014892578,67.6455383300781
345.434051513672,1067.849609375
346.736022949219,803.260009765625
351.265014648438,250.22380065918
353.404022216797,422.638641357422
356.335021972656,22.4067649841309
357.5,62.2472724914551
359.338012695313,25.5801525115967
361.355010986328,12.1239957809448
362.501007080078,497.051422119141
367.808074951172,644.751892089844
371.332061767578,28352.8984375
372.303070068359,3968.84521484375
373.271057128906,1431.21228027344
378.416015625,1493.48852539063
384.200073242188,1820.49108886719
385.238067626953,1459.25085449219
388.35205078125,113887.8125
389.301055908203,24953.05859375
390.472045898438,1250.91333007813
391.441070556641,320.361877441406
396.503997802734,31.0626964569092
398.667022705078,499.375335693359
399.3330078125,22.1202411651611
